,objid,u,g,r,i,z,redshift
11954,1237657776078061785,19.49662,18.06664,17.25999,16.84214,16.54661,0.1146057
45109,1237671260120220216,19.61368,18.21627,17.44623,17.01845,16.685660000000002,0.113577
39426,1237665532260319412,19.325110000000002,18.33863,17.819029999999998,17.48374,17.36581,0.10962060000000001
33566,1237664131019767925,19.147289999999998,17.91379,17.272679999999998,16.92915,16.73966,0.1511389
22708,1237660636526149755,19.00252,17.03547,16.00609,15.575370000000001,15.2223,0.1101886
33425,1237664337173938336,19.11058,18.11593,17.44789,17.06121,16.84019,0.1685904
44076,1237667781747474495,17.89738,16.45307,15.69261,15.25654,14.978639999999999,0.1092125
5684,1237655106765521018,19.38874,17.29928,16.25706,15.838870000000002,15.466779999999998,0.113818
4591,1237655347813810324,19.06236,17.75856,17.123170000000002,16.70415,16.47674,0.1282884
27111,1237661970118541598,19.4512,18.12896,17.386960000000002,16.97439,16.71508,0.1185902
4367,1237652944244506873,18.90458,16.77669,15.721570000000002,15.28258,14.906579999999998,0.1127296
606,1237648722837176408,19.71959,17.94913,16.96987,16.51895,16.15539,0.10097660000000001
44989,1237667782297452646,18.91242,17.52757,16.74939,16.314,16.059160000000002,0.1307663
2233,1237651272961097917,19.466920000000002,18.17801,17.51495,17.117720000000002,16.86318,0.13916199999999998
32350,1237663785283485856,19.41481,18.3138,17.45103,16.99716,16.72095,0.18180339999999998
27414,1237662195593642142,18.430979999999998,17.30764,16.76575,16.42942,16.253079999999997,0.128499
46164,1237667210524229707,19.17362,17.71375,16.94904,16.55556,16.248279999999998,0.1114213
2755,1237651538723274859,19.7508,17.741889999999998,16.722820000000002,16.28445,15.927420000000001,0.1126567
17230,1237659326020649100,18.93885,16.83108,15.71739,15.260679999999999,14.89259,0.13386170000000003
32954,1237664854184362133,19.65675,18.20234,17.20601,16.75144,16.42553,0.16646429999999998
36860,1237664878334574862,19.20606,18.17468,17.57743,17.179389999999998,16.98319,0.1553187
13824,1237657243508015215,19.00284,18.045289999999998,17.642139999999998,17.31079,17.18824,0.1057865
34777,1237665367430070384,19.12477,17.8342,17.261870000000002,16.87143,16.63782,0.10896680000000002
32789,1237663784201552093,19.14554,18.50603,18.22702,17.75698,17.823539999999998,0.1309664
8803,1237655742409212026,18.840999999999998,17.74527,17.03704,16.663520000000002,16.41423,0.158893
27103,1237661970115002587,18.911170000000002,17.713079999999998,16.87181,16.432560000000002,16.162,0.1823729
31533,1237662696494596290,18.68188,17.242520000000003,16.44828,16.01366,15.68476,0.10369690000000001
27984,1237662642267750800,19.2466,17.91798,17.24354,16.85837,16.596629999999998,0.126402
14265,1237658492267331620,19.10492,17.26606,16.3481,15.93121,15.59535,0.1055278
49379,1237672766061150298,18.55387,17.07313,16.23133,15.73744,15.415460000000001,0.10673230000000002
35693,1237664674326642858,19.51339,17.9338,17.182010000000002,16.822670000000002,16.56392,0.1131049
26928,1237662226204262474,19.10278,18.375239999999998,18.000420000000002,17.532329999999998,17.531579999999998,0.1364346
26336,1237662335720096098,19.683510000000002,18.15936,17.35419,16.92693,16.66808,0.142371
5323,1237654400772800590,19.43376,18.3329,17.69562,17.2846,17.04663,0.16037179999999998
33847,1237664668435677291,18.55405,18.36159,18.11616,17.982039999999998,18.42589,0.1265002
26026,1237662302986437124,19.539,17.70027,16.85218,16.49338,16.178720000000002,0.10298689999999999
47168,1237673706114056520,18.98464,17.97944,17.4345,17.0653,16.894389999999998,0.12002449999999999
47227,1237671124840349938,19.78802,18.01786,17.0645,16.69664,16.40491,0.1481626
5371,1237651755090313351,18.7928,17.96005,17.53608,17.23616,17.17553,0.1736903
15862,1237658205039821002,19.14667,17.7982,17.13346,16.78436,16.47164,0.1068173
43222,1237668333102498083,18.77704,16.80029,15.73955,15.28405,14.897479999999998,0.1116588
42261,1237668271374467324,19.23549,17.74726,16.91065,16.485789999999998,16.18475,0.12271289999999999
19286,1237658611981287469,18.255860000000002,16.417479999999998,15.54905,15.188310000000001,14.90354,0.1107038
925,1237651538178343023,19.2007,17.96265,17.11712,16.66604,16.34947,0.1652666
42506,1237667910067421311,18.58233,17.12809,16.30017,15.85391,15.496360000000001,0.1260397
41661,1237667734517514360,18.87995,16.819229999999997,15.744670000000001,15.25574,14.93104,0.1242654
24767,1237662300823093497,18.95714,17.10543,16.1236,15.711179999999999,15.37855,0.10448679999999999
22700,1237660636524707969,19.70569,18.06258,17.18852,16.811339999999998,16.503020000000003,0.1368469
31116,1237664106850812111,19.52402,18.307010000000002,17.65943,17.28097,17.00773,0.1292912
17006,1237658298998915268,18.96973,17.4279,16.63878,16.23304,15.950420000000001,0.1110367
26160,1237662501086888242,19.481460000000002,17.732470000000003,16.87182,16.50358,16.23174,0.1195079
21677,1237661874009210998,19.27508,17.76501,16.94758,16.53585,16.1925,0.1374578
42871,1237667536935977029,18.964760000000002,17.51879,16.68454,16.27835,15.90182,0.1108328
7453,1237653613721944172,19.333820000000003,18.36476,17.65111,17.16675,16.93177,0.1853665
36526,1237665428091306189,18.97664,18.2308,17.916339999999998,17.54356,17.5488,0.1207624
44935,1237668292296507599,19.59398,18.52195,17.68511,17.33141,17.181929999999998,0.1325067
43177,1237668332564840571,19.374010000000002,18.47766,18.10131,17.75495,17.68279,0.11619639999999999
25968,1237662306200322301,19.36724,17.98572,17.09279,16.64663,16.32961,0.1474741
11982,1237657776611197218,18.87433,17.5631,16.75244,16.31578,16.02717,0.1392764
18092,1237660344474534026,19.48432,17.78817,16.89904,16.48225,16.148889999999998,0.10339010000000001
32231,1237664870820151565,18.89977,17.89631,17.38208,17.047639999999998,16.90326,0.1763624
35953,1237664131555459219,19.37854,18.6526,18.160999999999998,17.81048,17.74022,0.1802391
42915,1237667447265624282,19.23377,17.462310000000002,16.52569,16.10567,15.747729999999999,0.1022566
36675,1237665023832359113,19.19206,18.02955,17.45111,17.12411,16.91883,0.1027319
2753,1237651538722947217,18.488970000000002,17.22406,16.49484,15.95628,15.78232,0.1306443
37221,1237666407919255765,18.59101,16.58853,15.57632,15.136579999999999,14.774270000000001,0.1125357
21028,1237661850923892820,19.223760000000002,17.92835,17.21604,16.8481,16.59052,0.10655160000000001
21253,1237658491201454207,18.46076,16.84678,15.952720000000001,15.5055,15.164760000000001,0.10212189999999999
3935,1237653472515129411,18.67919,17.65994,16.99533,16.62161,16.45174,0.14711129999999997
26458,1237661971726663818,18.536739999999998,17.516939999999998,17.00892,16.63974,16.48425,0.1297613
38707,1237667211588993216,19.44442,17.935979999999997,17.1261,16.68072,16.38532,0.12298119999999998
38500,1237667142859751555,19.42817,18.17454,17.44331,16.96436,16.66882,0.1249817
21316,1237661150309777649,19.01641,17.94042,17.27891,16.90958,16.690260000000002,0.1663611
3178,1237654390563668398,19.3095,17.724429999999998,16.78838,16.35547,16.03971,0.1264247
28011,1237662661596938310,18.50618,17.37075,16.7256,16.339270000000003,16.09106,0.1318253
24440,1237662224074408068,19.47107,18.1784,17.46649,17.00047,16.753410000000002,0.102879
41731,1237667549809868919,19.270220000000002,17.37986,16.35356,15.916260000000001,15.57,0.11898869999999999
37863,1237667109033869629,19.17105,17.905070000000002,17.08616,16.65383,16.349120000000003,0.1431267
34936,1237665564997320851,18.66478,17.22156,16.37174,15.885279999999998,15.565270000000002,0.1032348
19955,1237661070330167394,20.28529,18.55102,17.64441,17.26778,16.99118,0.16103499999999998
33472,1237664337181671487,19.098370000000003,17.8192,17.27692,16.94975,16.753989999999998,0.1018256
34186,1237665179523612881,19.270120000000002,18.12442,17.458460000000002,17.1068,16.94444,0.1987401
24138,1237662225677680717,18.02851,16.63456,15.83901,15.41935,15.167229999999998,0.1211565
30852,1237664668965273840,19.47286,18.43658,17.76182,17.36975,17.117420000000003,0.1697162
19208,1237660669805592918,19.29808,18.09496,17.488220000000002,17.1068,16.81788,0.1082343
33332,1237665530636861574,19.85545,18.31299,17.46943,17.08461,16.80639,0.1168539
955,1237651538183585932,19.57251,18.42103,17.758229999999998,17.36293,17.10693,0.16339089999999998
1354,1237651211212292252,19.320510000000002,18.18224,17.62724,17.24993,17.01122,0.1023935
9150,1237655463233913022,18.9569,17.65093,16.99523,16.62612,16.40839,0.1567957
21916,1237661381704810614,19.36101,17.90384,17.11969,16.72587,16.443920000000002,0.11836680000000001
12976,1237658206124310696,19.353460000000002,18.06599,17.30799,16.88973,16.61842,0.12226489999999998
30352,1237664819823837264,19.32408,18.13338,17.43702,17.0764,16.78804,0.1256229
39738,1237667431171293345,19.83377,18.54672,17.700860000000002,17.2282,16.975179999999998,0.188824
23810,1237661974402760930,18.68802,17.546979999999998,17.0629,16.772470000000002,16.61358,0.1099335
40199,1237667538012799093,18.90305,17.40395,16.5146,16.11027,15.7709,0.1146593
101,1237648721233051775,19.585379999999997,18.85492,18.32023,18.15931,17.75049,0.36667740000000004
25374,1237661388675481725,19.47995,19.06733,18.61151,18.66072,18.44513,0.3091325
37692,1237665101676085408,18.523329999999998,17.03755,16.360789999999998,15.97101,15.736320000000001,0.10568339999999998
4956,1237654606388527318,19.99231,19.115289999999998,18.58393,18.18662,18.08932,0.15625250000000002
9205,1237652946384978054,18.80987,17.66333,17.04399,16.63554,16.45015,0.1832687
22613,1237661811200163877,19.16546,17.99018,17.33231,16.965320000000002,16.6808,0.1062943
25745,1237661465447563475,19.58784,17.94829,16.976370000000003,16.53579,16.209220000000002,0.13939720000000003
27337,1237662697570369764,19.11904,17.044629999999998,16.02058,15.598220000000001,15.241879999999998,0.1082998
24382,1237662498392047733,19.51877,18.45199,17.70214,17.2996,17.04575,0.15923810000000002
8042,1237655369826369597,19.051779999999997,17.01427,15.99921,15.556470000000001,15.19312,0.1032013
43436,1237667323255521452,19.67751,18.866310000000002,18.62358,18.31265,18.34891,0.10828980000000002
30343,1237663275779227762,19.48835,18.35494,17.747529999999998,17.39911,17.14082,0.1404143
35813,1237665567156076894,19.833820000000003,18.39085,17.53806,17.117739999999998,16.8476,0.1296616
29792,1237662302969725028,19.59135,18.32076,17.63881,17.238789999999998,16.97085,0.1447494
47161,1237673705045098812,19.14225,17.782729999999997,16.917370000000002,16.47165,16.1395,0.1344847
34419,1237664290461188315,19.41255,18.37831,17.5477,17.11284,16.80959,0.10868399999999999
751,1237648721766908093,19.50467,17.92587,17.00356,16.541529999999998,16.24052,0.12236269999999999
23999,1237662226223530112,18.74449,18.02364,17.73343,17.480710000000002,17.44839,0.130383
7069,1237654391107682549,19.91114,17.9221,16.9133,16.45514,16.0891,0.1248618
26593,1237662198822601007,19.170820000000003,17.92354,17.27121,16.89401,16.66508,0.1276299
6634,1237655371433443470,18.85807,16.9084,15.933620000000001,15.4964,15.13376,0.1114534
8013,1237654604251463977,19.3361,18.02443,17.3773,16.98723,16.80037,0.2065065
37437,1237667209991487623,19.78049,18.371779999999998,17.62027,17.26228,16.94961,0.10591279999999999
49448,1237667255081697367,19.41431,18.77224,18.60078,18.36361,18.346,0.1289261
20832,1237658300604547372,18.9672,17.014029999999998,16.006079999999997,15.571079999999998,15.2233,0.1044028
11248,1237653651839451230,19.184929999999998,17.14465,16.033839999999998,15.559000000000001,15.150039999999999,0.1220094
11333,1237657590857990263,18.96114,17.7683,17.25408,16.89396,16.73012,0.1005946
45191,1237668297674588335,19.58774,17.93808,17.04277,16.63193,16.29487,0.1019948
45236,1237668298741317759,19.48072,18.41161,17.53811,17.10745,16.802139999999998,0.1436627
49373,1237667549270376535,19.08982,17.75768,16.907120000000003,16.46269,16.18146,0.1775156
14593,1237658190535262421,19.376179999999998,18.69129,18.318820000000002,18.02351,17.88029,0.1435921
43807,1237667551954206809,18.94281,17.95628,17.51245,17.18163,17.02475,0.1119604
33559,1237664131018719354,19.340320000000002,18.1939,17.661070000000002,17.3127,17.17977,0.1357555
17867,1237661150304338017,19.05946,17.85512,17.13273,16.72777,16.48999,0.1501658
29241,1237662530602795147,19.1651,18.134220000000003,17.51957,17.19131,16.958920000000003,0.1256725
45918,1237668311094460843,19.35678,18.25966,17.761879999999998,17.377760000000002,17.236929999999997,0.1325404
15273,1237661137963516079,18.965120000000002,17.75551,17.02679,16.64201,16.39872,0.1413229
3818,1237655108907040885,19.73885,18.94615,18.65496,18.41354,18.428829999999998,0.1516286
1036,1237651250969313431,18.95797,17.875729999999997,17.34933,17.046129999999998,16.868,0.1268119
12041,1237658199123558586,18.71893,17.43587,16.74877,16.34805,16.07,0.1015576
18157,1237660413189751032,18.91704,17.48753,16.543329999999997,16.12854,15.818439999999999,0.10808179999999999
39604,1237663918413578366,18.97586,17.56727,16.769370000000002,16.30163,15.970279999999999,0.12495319999999999
28582,1237662300841312287,19.88042,19.19776,18.911070000000002,18.72531,18.70896,0.1456232
9354,1237652900748722228,18.889329999999998,17.91415,17.483,17.098689999999998,16.98722,0.10502760000000001
43441,1237667323256832101,18.37712,17.35714,16.899420000000003,16.58801,16.44286,0.1070604
46590,1237670595479732374,19.3065,18.35076,17.77448,17.43755,17.30256,0.1688552
26880,1237662225693409523,18.61712,17.0812,16.27717,15.8701,15.56611,0.1146618
27271,1237663543142646122,19.53884,18.35115,17.63308,17.22214,17.01349,0.134302
11970,1237657776084222119,19.44697,18.22084,17.57379,17.17258,16.909570000000002,0.108694
10687,1237655497588015173,18.80436,18.25777,18.0475,17.813270000000003,17.85149,0.1454822
49386,1237672796109537391,19.12738,18.141779999999997,17.75178,17.41677,17.32926,0.1000931
12286,1237655744556433525,19.04428,17.22309,16.32149,15.92268,15.6318,0.11437730000000002
35068,1237665352394670268,18.62751,17.42205,16.86055,16.47794,16.26643,0.1088387
18589,1237660765367566929,19.568839999999998,18.1215,17.22776,16.76315,16.44926,0.1458348
18263,1237660772888543366,19.63458,18.84959,18.63682,18.38343,18.55284,0.1171961
43451,1237667733968257123,19.43993,18.282870000000003,17.69285,17.390629999999998,17.17098,0.10367670000000001
41726,1237667735032627327,19.33682,18.26234,17.63,17.1927,17.02836,0.1828914
10290,1237655368746336318,19.68994,17.87187,16.86111,16.44899,16.118129999999997,0.11591710000000001
29419,1237662337868169411,19.76414,18.934839999999998,18.64211,18.39453,18.40247,0.14581870000000002
4142,1237655107840311451,18.91026,17.71619,16.97074,16.59291,16.31289,0.1518243
24364,1237661433244156084,19.950789999999998,18.21491,17.26305,16.82808,16.49304,0.1238438
4626,1237651735208460379,18.47898,16.95233,16.39709,16.05954,15.773979999999998,0.1055049
24901,1237662301908762897,19.18765,17.72322,16.864179999999998,16.4485,16.142789999999998,0.1611275
39012,1237667736671944894,18.81811,17.43357,16.566570000000002,16.13136,15.7931,0.1402431
33911,1237664668446163096,19.251739999999998,18.04874,17.51997,17.18328,17.047629999999998,0.12114639999999999
32471,1237665331454214235,18.748279999999998,17.46152,16.73005,16.286070000000002,16.10942,0.114925
3864,1237653008120611688,19.81233,19.17501,18.94209,18.561339999999998,18.60877,0.10041760000000001
6622,1237654953203728754,19.182879999999997,18.186729999999997,17.21135,16.7296,16.38254,0.1922039
2374,1237650762924490861,19.073520000000002,17.73726,17.0364,16.63553,16.32989,0.10475050000000001
7276,1237655503497396791,19.56863,17.66527,16.75294,16.352520000000002,16.01432,0.1116921
11924,1237657775546171636,19.93838,18.6594,17.85746,17.433770000000003,17.146079999999998,0.1421453
18698,1237660634925629532,19.5195,18.36654,17.493479999999998,17.01805,16.7352,0.21817579999999998
5787,1237654652564078773,19.282729999999997,17.3174,16.27733,15.847579999999999,15.48182,0.1139241
31688,1237664338783699035,19.59544,17.96697,16.9475,16.49926,16.143720000000002,0.12171300000000002
35010,1237665350781698217,19.5679,18.25943,17.55856,17.102510000000002,16.868270000000003,0.10796680000000002
38359,1237665329312563276,19.04231,18.039460000000002,17.47648,17.16536,16.92967,0.1056798
19772,1237661871324791002,18.991870000000002,17.72129,17.1564,16.83072,16.63058,0.10255560000000001
49652,1237678596461953330,19.02599,17.765520000000002,17.0988,16.7138,16.4578,0.1208237
34373,1237664289401929946,19.58297,18.73346,18.0765,17.73313,17.48188,0.24416420000000003
3346,1237651299258204456,19.11016,17.71344,16.90532,16.48216,16.184839999999998,0.1034837
35107,1237664818214993976,20.11819,19.86443,19.45116,19.56532,19.05424,0.31750470000000003
41761,1237667550342348946,19.03996,17.75473,17.05574,16.692629999999998,16.379579999999997,0.1102761
5783,1237654652562112797,19.15661,18.31841,17.63596,17.32088,16.98722,0.2710505
12173,1237651737388843411,19.144920000000003,17.79808,16.90752,16.43534,16.10104,0.1271673
16880,1237661069793230996,19.412,17.44846,16.479770000000002,16.08105,15.72042,0.11674169999999999
34776,1237665367429939318,19.03818,17.13179,16.13181,15.713460000000001,15.33579,0.1130247
22195,1237661849851658367,19.28096,18.26051,17.690839999999998,17.35971,17.15845,0.1383781
47717,1237671122690048182,19.55463,18.36746,17.606070000000003,17.21555,16.92672,0.1592741
19556,1237661088031244517,18.70455,17.42999,16.836289999999998,16.43656,16.24706,0.14210920000000002
25512,1237661871881191617,19.42699,18.22853,17.60182,17.18586,16.99993,0.129456
30332,1237663239278428532,19.403760000000002,18.220270000000003,17.5311,17.12065,16.81011,0.138803
16495,1237658310792970441,19.45918,17.44022,16.4458,16.02672,15.65582,0.1009352
20781,1237658300068725048,19.14968,18.13728,17.71782,17.40661,17.24372,0.13438150000000001
46334,1237667783912456308,19.025560000000002,18.06063,17.444670000000002,17.07817,16.88414,0.17889960000000002
33142,1237665128012578847,18.924979999999998,17.13467,16.15409,15.7165,15.3963,0.1117647
19141,1237661063876903050,19.04741,18.10483,17.314429999999998,16.905479999999997,16.645789999999998,0.1767365
25918,1237662306192261317,19.12097,18.161379999999998,17.69792,17.390279999999997,17.19569,0.1190799
24769,1237662300823158941,19.45386,18.34609,17.68085,17.25382,17.02025,0.11189500000000001
22147,1237661463300997389,20.01582,18.31596,17.44761,17.101210000000002,16.87294,0.1576573
4009,1237654601557737680,18.64077,16.66912,15.617410000000001,15.144779999999999,14.74117,0.1075277
6815,1237654875361902675,19.09816,17.33045,16.484560000000002,16.08034,15.765089999999999,0.10154389999999999
38747,1237667321641762937,19.71291,18.0652,17.23719,16.81555,16.55987,0.1048886
48114,1237668625157325034,19.35256,18.347739999999998,17.80777,17.47184,17.3381,0.1772435
49996,1237668271902359801,19.46892,18.43715,17.766920000000002,17.34679,17.10674,0.1528704
22350,1237661871863562392,19.505329999999997,17.60366,16.67914,16.265729999999998,15.930760000000001,0.10083769999999999
25178,1237661417670049919,18.38541,17.180989999999998,16.47714,16.108629999999998,15.854420000000001,0.12674870000000002
14189,1237657771779227983,19.85337,18.93064,18.59724,18.27443,18.284670000000002,0.1187948
48075,1237672763373584574,19.30268,17.76215,16.78235,16.31728,15.9529,0.1269017
15178,1237658613595635845,19.33634,18.17549,17.48586,17.11795,16.86962,0.14799310000000002
6087,1237654654175477939,19.38004,18.23234,17.48544,16.998829999999998,16.762970000000003,0.1440951
16217,1237661125613060435,19.21096,18.55026,18.22188,17.982429999999997,17.93319,0.1633606
500,1237648721747181584,18.74727,16.92015,15.953679999999999,15.47644,15.15371,0.10782449999999999
40332,1237667735596499178,18.92809,17.76441,17.11551,16.737560000000002,16.51397,0.11262930000000002
1706,1237652901826920577,19.00621,17.79191,17.15628,16.8033,16.58331,0.1537355
23942,1237661958299648138,18.89084,17.155079999999998,16.28217,15.8913,15.55205,0.10962000000000001
33358,1237665530644791656,18.94811,17.79215,17.053420000000003,16.65294,16.404989999999998,0.13895
8282,1237655107302916213,19.59816,18.15845,17.335060000000002,16.884320000000002,16.57525,0.1024906
14814,1237657770170187899,19.040020000000002,17.85203,17.33059,17.00988,16.83916,0.1141869
27680,1237662636366037136,19.03969,17.9903,17.40465,17.014470000000003,16.85086,0.13038160000000001
34528,1237663783141441647,19.7604,18.7163,18.34862,18.045270000000002,18.134539999999998,0.1401571
1861,1237648722301092133,19.66054,17.66485,16.620739999999998,16.15908,15.802539999999999,0.1263006
13399,1237657607500005607,19.37003,18.52658,17.92318,17.57702,17.40244,0.1994424
13167,1237656242234786091,19.34007,18.25449,17.67684,17.31948,17.10699,0.14653870000000002
5523,1237655369290416224,19.33521,18.573439999999998,18.17697,17.8462,17.686139999999998,0.16511289999999998
17084,1237660635993538681,18.42693,17.2609,16.59684,16.16684,15.90114,0.1015485
5557,1237655369820405827,18.66284,17.560670000000002,16.98602,16.63983,16.45453,0.11488980000000001
5189,1237651754013950080,19.01209,17.90452,17.25039,16.86861,16.64537,0.1228243
28595,1237662301357211755,18.81949,17.287010000000002,16.43917,15.993479999999998,15.644820000000001,0.1097914
48281,1237668297133981752,18.87257,16.97728,15.959539999999999,15.5434,15.18953,0.11621500000000001
21527,1237661433771589791,18.172929999999997,16.81971,16.07934,15.67498,15.378429999999998,0.1130548
47172,1237673706116809045,19.32809,18.44177,17.94608,17.59001,17.46228,0.1065335
43261,1237666301628055682,20.02842,18.77088,17.98541,17.54871,17.24175,0.13024180000000002
23477,1237661361304043697,19.351570000000002,18.11463,17.28706,16.86368,16.58235,0.17993270000000003
10000,1237657629515382897,19.02657,17.64735,16.86801,16.4467,16.17954,0.11454469999999999
38488,1237667142326223138,19.54842,18.83161,18.063370000000003,17.71584,17.42248,0.26466409999999996
169,1237648720688840833,19.72935,17.82785,16.86816,16.44029,16.08445,0.1000695
36004,1237664132627890266,19.84478,18.12089,17.21446,16.83138,16.52199,0.1106369
5540,1237655369295462543,18.59545,17.207520000000002,16.41779,16.00483,15.71039,0.1275917
35456,1237665227846385741,19.23219,17.80408,17.05654,16.68111,16.3875,0.10355430000000002
8346,1237654599953088675,19.24513,18.19039,17.7039,17.31927,17.163629999999998,0.10481869999999999
33446,1237664337177018535,18.176920000000003,17.20512,16.85002,16.55752,16.516460000000002,0.1080566
16744,1237659149922205914,19.26216,18.20502,17.74896,17.3913,17.23162,0.1337021
38935,1237665566082597401,19.38116,17.457520000000002,16.4837,16.069770000000002,15.71879,0.10833150000000001
32318,1237663785276604572,19.908,18.917479999999998,18.3027,17.878439999999998,17.73586,0.20737199999999997
29472,1237664092367225060,19.507070000000002,18.28949,17.58575,17.19858,16.93471,0.15804920000000003
44770,1237667735044358310,17.53199,15.99128,15.15449,14.73414,14.40569,0.1060887
15808,1237658203964047518,19.34151,17.86317,17.1992,16.83257,16.56709,0.10014529999999999
21544,1237661433778208903,19.45883,18.308139999999998,17.705460000000002,17.333,17.18904,0.13151600000000002
42258,1237668271373222165,19.130879999999998,17.71329,16.943939999999998,16.44526,16.136210000000002,0.1391047
46883,1237667781751537788,19.29672,18.18838,17.43722,17.00101,16.78666,0.16861089999999998
34251,1237663548514304298,19.18204,18.17569,17.39331,16.946270000000002,16.7114,0.137647
34207,1237665180059369632,19.29811,18.07592,17.38005,16.97845,16.73541,0.1358684
44682,1237670957324894339,19.21504,18.267670000000003,17.862070000000003,17.53947,17.41647,0.1081944
10431,1237657191980204157,19.49212,18.38126,17.825570000000003,17.46774,17.30175,0.108551
1867,1237648722303254715,19.103089999999998,17.8508,17.1629,16.77802,16.52731,0.1279448
12899,1237657589244166319,19.18586,17.95319,17.45757,17.14153,16.99806,0.1015051
39864,1237667783369556034,19.62077,18.14151,17.32499,16.941570000000002,16.63305,0.11291749999999999
1423,1237651251511558444,19.679289999999998,17.69725,16.695529999999998,16.28088,15.92774,0.1230029
20737,1237661212047966426,19.14282,17.11521,16.016939999999998,15.58951,15.252939999999999,0.13389189999999998
12960,1237657191444316294,18.624000000000002,17.54032,17.05726,16.688760000000002,16.51585,0.10550530000000001
34458,1237658302203756647,19.235020000000002,17.53477,16.59674,16.151020000000003,15.82952,0.1169884
44835,1237668288547651656,19.44843,17.692970000000003,16.75229,16.3815,16.058889999999998,0.13539720000000002
6163,1237655464308179015,19.275920000000003,18.1083,17.40445,17.035320000000002,16.76925,0.15197270000000002
46067,1237671957518418028,18.896620000000002,17.69066,17.0258,16.617929999999998,16.3594,0.11590719999999999
13104,1237657774471381168,19.33774,18.21354,17.62876,17.2685,17.09017,0.1111343
48181,1237671262813290666,19.234389999999998,18.02359,17.26057,16.82927,16.531979999999997,0.1337359
32454,1237663784210596026,19.23883,17.40006,16.47629,16.02018,15.69324,0.1171816
30838,1237662307797237928,19.76726,18.93463,18.42129,18.11086,17.90842,0.137296
43864,1237671129124700316,19.11947,17.14746,16.144370000000002,15.709779999999999,15.34179,0.1077629
26970,1237661813342404705,18.789360000000002,17.63544,17.01032,16.633010000000002,16.38482,0.1302498
30712,1237663782591594601,19.72643,19.32403,19.1701,19.22104,19.28358,0.1166316
247,1237648704055345341,18.70567,17.51207,16.82365,16.48844,16.20208,0.13481479999999998
45724,1237668623016984622,18.45721,17.585820000000002,16.95884,16.52577,16.350270000000002,0.18302190000000002
29149,1237662263249862681,18.787470000000003,18.22922,17.96687,17.5929,17.650479999999998,0.1826378
39948,1237667730194104923,18.72018,16.73493,15.740639999999999,15.31541,14.96747,0.1098577
6306,1237653665788985778,19.17438,17.43923,16.51294,16.08036,15.750160000000001,0.1162341
928,1237651538178670812,19.15944,17.990389999999998,17.33786,16.97728,16.725260000000002,0.15852
30813,1237665178448298053,19.67265,18.80123,18.45649,18.07135,17.973470000000002,0.1014722
12239,1237655744018055403,19.29971,18.56503,18.2076,17.94685,17.92221,0.17396099999999998
40744,1237668352425132363,19.07715,17.36444,16.440279999999998,16.00899,15.65621,0.10581320000000001
49906,1237668625164075133,19.07403,17.88641,17.29736,16.90343,16.7105,0.1009967
2612,1237651213363118407,19.56164,18.81436,18.37949,18.012420000000002,17.97298,0.1781808
10360,1237655368758853819,19.498079999999998,17.55024,16.49426,16.0855,15.740779999999999,0.1401699
41770,1237667550345756828,18.88214,17.92295,17.42999,17.09733,16.94308,0.1461006
44592,1237668296599011563,19.17493,17.8818,17.04844,16.5985,16.29638,0.1473718
22929,1237660635451490452,18.79135,17.822020000000002,17.43427,17.14565,17.02443,0.12485160000000001
26571,1237662198813819120,19.30971,17.876360000000002,17.11572,16.68255,16.411920000000002,0.11712180000000001
29024,1237662499465593025,18.68754,17.29608,16.52461,16.12696,15.820689999999999,0.1352226
25959,1237662306197635271,19.042839999999998,17.186220000000002,16.29692,15.91185,15.5923,0.1133491
17834,1237661149768515699,18.966089999999998,17.9677,17.431829999999998,17.07253,16.84713,0.1147365
3226,1237650370483257489,19.080820000000003,17.41509,16.49091,16.04642,15.679870000000001,0.1099155
4250,1237651715334013252,19.16799,18.01738,17.15372,16.692629999999998,16.40922,0.1907895
3944,1237653500433072185,18.477510000000002,17.174570000000003,16.427629999999997,16.021079999999998,15.73187,0.1275097
41883,1237667733960589401,18.49005,17.49188,17.02219,16.65614,16.5209,0.1280476
21548,1237661433778667672,19.97103,18.37981,17.44828,17.023529999999997,16.727829999999997,0.1518139
47037,1237671141484527945,19.11141,17.207060000000002,16.13168,15.68046,15.292179999999998,0.1237471
39643,1237667912197865564,18.88087,17.25541,16.139029999999998,15.63325,15.27426,0.1680543
2197,1237651272436744320,18.26774,16.418570000000003,15.4599,15.035479999999998,14.670589999999999,0.1143062
31211,1237663783676018836,19.87264,18.74896,18.17975,17.83679,17.67075,0.1138753
24406,1237661064407744603,19.00439,17.957079999999998,17.45448,17.1119,16.95663,0.1370185
12654,1237657593535725946,20.20298,19.45536,18.87685,18.60579,18.4697,0.2342661
8293,1237655107305930926,18.91177,18.045379999999998,17.60047,17.22044,17.15525,0.1510061
19743,1237661871320006787,19.57551,17.83749,17.00593,16.67059,16.4047,0.11855170000000001
12791,1237657856066125875,18.90556,17.82509,17.29048,16.93401,16.80998,0.1232287
31434,1237664668425257120,18.91205,16.88016,15.82301,15.364579999999998,14.995,0.10957830000000002
33612,1237664669499654283,19.23517,18.294,17.86201,17.55013,17.44164,0.1087548
35335,1237664834855305491,18.702379999999998,17.56018,16.992539999999998,16.60729,16.41583,0.1292048
24932,1237660670342660585,19.35223,18.39388,17.76174,17.36166,17.1667,0.1898203
